    000000083.03,000097.629,      52.97792608,      072.3386977,    90.471389
  17.42568,      00040.61594,   40.2931028,   96.76974664,    76.11680422
   0089.48088, 067.9569,00099.020446, 00000061.66,00098.57804
 71.06975904,15.379875,  0087.794339,   00036.413,28.9750076
    00011.188, 000035.09288,     81.2220037,   00000083.711,   00000026.439
     37.91289055, 0054.409, 031.64542993,  0000030.969,  83.67008281
 00025.431374,  025.18666733,   063.5456706,  030.19115876, 03.53061
     000057.584,      083.867081,   0000034.398,   81.4564273,   0058.97714
    0031.6427,      0000003.963,     00076.56056,  053.2656, 54.94234433
 0000020.513,     00082.5933,  0042.8697477,      0027.33266,0021.32396
00015.6135,  00076.99023,      000082.48008,   000072.4259,     75.1185876
    0019.9994158, 00022.397, 023.20892,  00037.7664,36.68151147
      00037.794,   091.0091518,   00071.4771,      00017.982198,   00025.448148
 0069.68716,000002.25488,0085.5657,   00047.5994,     061.24895
 0059.5741163,   36.1507204,   049.718665,    31.964968,0066.9748736
    000.420317, 0000077.6,     90.71565654,  0067.8124,    000002.3416
    0093.813479,  00000014.897,    00069.22423,    0000002.0275,   000045.7239
 64.573013,      00034.2541,    000088.9071,17.3470592,      74.5382814
  94.2333703,00000051.309, 31.692177,03.05667,   000044.2
70.261767,    021.59403025,015.10035,17.47489,     85.4851969
64.69866031,      023.14104463,  87.231369,     00017.352,    0019.614
   0052.251,0082.267,   000038.764,55.101169,  0050.712
 00024.556,   28.4216438,    00029.462126,  0026.344002,      053.1309
      8.143072087,    00054.84042,    59.8335169,061.15784, 024.20028718
 11.26127498,    000026.985, 00091.663668,016.63277,    9.122386193
    083.8849,    00067.262882,     000099.16,00061.7272,      91.439671
   00014.49788,  072.633236,000083.987,  000012.966,  79.15800325
0080.05435,     000040.62376,0083.8248293,  00037.507954,   0000060.412
   0001.95969,    090.309768,    37.2852578,0019.995, 0048.842
17.6814085,   0033.29733,  011.4538605,     0000079.6454,  0039.9741155
      5.51105038,0094.58768,      000060.0511,  00097.6438,      000013.272
054.8531572, 44.86521,    16.53965, 00016.1987, 0035.192
      00000028.621,  0040.7066544,     000087.3208,   19.0423383,  29.41754782
 66.609185,     00000023.141,096.0228984,      049.1576,  0000024.862
17.00955929,  089.21723415,     72.22376293, 00014.58673,   0005.287187
 075.64971, 045.2655,      085.13652,    21.537322,  0076.7657
 0043.9455,  0016.407,00048.767,  00080.134, 56.1544378
   0000084.432,0065.3621245,    19.98608004,     0040.2654144,    10.19289483
    21.34789,  79.50931689,     0026.02649,     00074.2421,      21.70880097
     0000006.4017,      42.984668,   00004.9467,  00058.962462,   00000067.528
      94.2604374,  000000072.87,    92.27929399,00025.596245,   26.3670912
000013.9915,   0096.43713,   88.11532,     076.0917,  79.70792795
 49.596382,   0056.58491, 0080.66374,   0042.4722,0085.53994
 000025.962,    27.0322823,  00000014.245,     007.20394322,     079.00112
    065.5253,     000058.8139,   0049.3314,0000074.065,      71.46647812
 41.65449557,0072.345288, 089.3984115,      050.4818,00032.04211
  000095.70486,     00000061.311,     45.9748725,016.32878306,   32.7532232
  13.58247594,0060.335,      0011.854,      000020.6701, 000041.6705
 00090.936,00086.86505,     00062.0959,    0000074.8779,     99.7276912
